1952,Short Film (Live Action),Light in the Window: The Art of Vermeer
1952,Short Film (Live Action),Water Birds
1952,Sound,Breaking the Sound Barrier
1952,Writing,The Greatest Show on Earth
1952,Writing,The Bad and the Beautiful
1952,Writing,The Lavender Hill Mob
1952,Irving G. Thalberg Memorial Award,Cecil B. DeMille
1951,Actor -- Leading Role,Humphrey Bogart
1951,Actor -- Supporting Role,Karl Malden
1951,Actress -- Leading Role,Vivien Leigh
1951,Actress -- Supporting Role,Kim Hunter
1951,Art Direction,A Streetcar Named Desire
1951,Art Direction,An American in Paris
1951,Cinematography,A Place in the Sun
1951,Cinematography,An American in Paris
1951,Costume Design,A Place in the Sun
1951,Costume Design,An American in Paris
1951,Directing,A Place in the Sun
1951,Documentary (Feature),Kon-Tiki
1951,Documentary (Short Subject),Benjy
1951,Film Editing,A Place in the Sun
1951,Foreign Language Film,To Rashomon - voted by the Board of Governors as the most outstanding foreign language film released in the United States during 1951.
1951,Music (Scoring),A Place in the Sun
1951,Music (Scoring),An American in Paris
1951,Music (Song),Here Comes the Groom
1951,Best Picture,An American in Paris
1951,Short Film (Animated),The Two Mouseketeers
1951,Short Film (Live Action),World of Kids
1951,Short Film (Live Action),Nature's Half Acre
1951,Sound,The Great Caruso
1951,Writing,Seven Days to Noon
1951,Writing,A Place in the Sun
1951,Writing,An American in Paris
1951,Irving G. Thalberg Memorial Award,Arthur Freed
1950,Actor -- Leading Role,Jos� Ferrer
1950,Actor -- Supporting Role,George Sanders
1950,Actress -- Leading Role,Judy Holliday
1950,Actress -- Supporting Role,Josephine Hull
1950,Art Direction,Sunset Blvd.
1950,Art Direction,Samson and Delilah
1950,Cinematography,The Third Man
1950,Cinematography,King Solomon's Mines
1950,Costume Design,All about Eve
1950,Costume Design,Samson and Delilah
1950,Directing,All about Eve
1950,Documentary (Feature),The Titan: Story of Michelangelo
1950,Documentary (Short Subject),Why Korea?
1950,Film Editing,King Solomon's Mines
1950,Foreign Language Film,To The Walls of Malapaga - voted by the Board of Governors as the most outstanding foreign language film released in the United States in 1950.
1950,Music (Scoring),Sunset Blvd.
1950,Music (Scoring),Annie Get Your Gun
1950,Music (Song),"Captain Carey, U.S.A."
1950,Best Picture,All about Eve
1950,Short Film (Animated),Gerald McBoing-Boing
1950,Short Film (Live Action),Grandad of Races
1950,Short Film (Live Action),In Beaver Valley
1950,Sound,All about Eve
1950,Writing,Panic in the Streets
1950,Writing,All about Eve
1950,Writing,Sunset Blvd.
1950,Irving G. Thalberg Memorial Award,Darryl F. Zanuck
1949,Actor -- Leading Role,Broderick Crawford
1949,Actor -- Supporting Role,Dean Jagger
1949,Actress -- Leading Role,Olivia de Havilland
1949,Actress -- Supporting Role,Mercedes McCambridge
1949,Art Direction,The Heiress
1949,Art Direction,Little Women
1949,Cinematography,Battleground
1949,Cinematography,She Wore a Yellow Ribbon
1949,Costume Design,The Heiress
1949,Costume Design,The Adventures of Don Juan
1949,Directing,A Letter to Three Wives
1949,Documentary (Feature),Daybreak in Udi
1949,Documentary (Short Subject),A Chance to Live
1949,Documentary (Short Subject),So Much for So Little
1949,Film Editing,Champion
1949,Foreign Language Film,To The Bicycle Thief - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1949.
1949,Music (Scoring),The Heiress
1949,Music (Scoring),On the Town
1949,Music (Song),Neptune's Daughter
1949,Best Picture,All the King's Men
1949,Short Film (Animated),For Scent-Imental Reasons
1949,Short Film (Live Action),Aquatic House-Party
1949,Short Film (Live Action),Van Gogh
1949,Sound,Twelve O'Clock High
1949,Writing,The Stratton Story
1949,Writing,A Letter to Three Wives
1949,Writing,Battleground
1948,Actor -- Leading Role,Laurence Olivier
1948,Actor -- Supporting Role,Walter Huston
1948,Actress -- Leading Role,Jane Wyman
1948,Actress -- Supporting Role,Claire Trevor
1948,Art Direction,Hamlet
1948,Art Direction,The Red Shoes
1948,Cinematography,The Naked City
1948,Cinematography,Joan of Arc
1948,Costume Design,Hamlet
1948,Costume Design,Joan of Arc
1948,Directing,The Treasure of the Sierra Madre
1948,Documentary (Feature),The Secret Land
1948,Documentary (Short Subject),Toward Independence
1948,Film Editing,The Naked City
1948,Foreign Language Film,To Monsieur Vincent - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1948.
1948,Music (Scoring),The Red Shoes
1948,Music (Scoring),Easter Parade
1948,Music (Song),The Paleface
1948,Best Picture,Hamlet
1948,Short Film (Animated),The Little Orphan
1948,Short Film (Live Action),Symphony of a City
1948,Short Film (Live Action),Seal Island
1948,Sound,The Snake Pit
1948,Writing,The Search
1948,Writing,The Treasure of the Sierra Madre
1948,Irving G. Thalberg Memorial Award,Jerry Wald
1947,Actor -- Leading Role,Ronald Colman
1947,Actor -- Supporting Role,Edmund Gwenn
1947,Actress -- Leading Role,Loretta Young
1947,Actress -- Supporting Role,Celeste Holm
1947,Art Direction,Great Expectations
1947,Art Direction,Black Narcissus
1947,Cinematography,Great Expectations
1947,Cinematography,Black Narcissus
1947,Directing,Gentleman's Agreement
1947,Documentary (Feature),Design for Death
1947,Documentary (Short Subject),First Steps
1947,Film Editing,Body and Soul
1947,Foreign Language Film,"To Shoe-Shine - the high quality of this motion picture, brought to eloquent life in a country scarred by war, is proof to the world that the creative spirit can triumph over adversity."
1947,Music (Scoring),A Double Life
1947,Music (Scoring),Mother Wore Tights
1947,Music (Song),Song of the South
1947,Best Picture,Gentleman's Agreement
1947,Short Film (Animated),Tweetie Pie
1947,Short Film (Live Action),Good-bye Miss Turlock
1947,Short Film (Live Action),Climbing the Matterhorn
1947,Sound,The Bishop's Wife
1947,Writing,Miracle on 34th Street
1947,Writing,The Bachelor and the Bobby-Soxer
1947,Writing,Miracle on 34th Street
1946,Actor -- Leading Role,Fredric March
1946,Actor -- Supporting Role,Harold Russell
1946,Actress -- Leading Role,Olivia de Havilland
1946,Actress -- Supporting Role,Anne Baxter
1946,Art Direction,Anna and the King of Siam
1946,Art Direction,The Yearling
1946,Cinematography,Anna and the King of Siam
1946,Cinematography,The Yearling
1946,Directing,The Best Years of Our Lives
1946,Documentary (Short Subject),Seeds of Destiny
1946,Film Editing,The Best Years of Our Lives
1946,Music (Scoring),The Best Years of Our Lives
1946,Music (Scoring),The Jolson Story
1946,Music (Song),The Harvey Girls
1946,Best Picture,The Best Years of Our Lives
1946,Short Film (Animated),The Cat Concerto
1946,Short Film (Live Action),Facing Your Danger
1946,Short Film (Live Action),A Boy and His Dog
1946,Sound,The Jolson Story
1946,Writing,Vacation from Marriage
1946,Writing,The Seventh Veil
1946,Writing,The Best Years of Our Lives
1946,Irving G. Thalberg Memorial Award,Samuel Goldwyn
1945,Actor -- Leading Role,Ray Milland
1945,Actor -- Supporting Role,James Dunn
1945,Actress -- Leading Role,Joan Crawford
1945,Actress -- Supporting Role,Anne Revere
1945,Art Direction,Blood on the Sun
1945,Art Direction,Frenchman's Creek
1945,Cinematography,The Picture of Dorian Gray
1945,Cinematography,Leave Her to Heaven
1945,Directing,The Lost Weekend
1945,Documentary (Feature),The True Glory
1945,Documentary (Short Subject),Hitler Lives?
1945,Film Editing,National Velvet
1945,Music (Scoring),Spellbound
1945,Music (Scoring),Anchors Aweigh
1945,Music (Song),State Fair
1945,Best Picture,The Lost Weekend
1945,Short Film (Animated),Quiet Please!
1945,Short Film (Live Action),Stairway to Light
1945,Short Film (Live Action),Star in the Night
1945,Sound,The Bells of St. Mary's
1945,Writing,The House on 92nd Street
1945,Writing,Marie-Louise
1945,Writing,The Lost Weekend
1944,Actor -- Leading Role,Bing Crosby
1944,Actor -- Supporting Role,Barry Fitzgerald
1944,Actress -- Leading Role,Ingrid Bergman
1944,Actress -- Supporting Role,Ethel Barrymore
1944,Art Direction,Gaslight
1944,Art Direction,Wilson
1944,Cinematography,Laura
1944,Cinematography,Wilson
1944,Directing,Going My Way
1944,Documentary (Feature),The Fighting Lady
1944,Documentary (Short Subject),With the Marines at Tarawa
1944,Film Editing,Wilson
1944,Music (Scoring),Since You Went Away
1944,Music (Scoring),Cover Girl
1944,Music (Song),Going My Way
1944,Best Picture,Going My Way
1944,Short Film (Animated),Mouse Trouble
1944,Short Film (Live Action),Who's Who in Animal Land
1944,Short Film (Live Action),I Won't Play
1944,Sound,Wilson
1944,Writing,Going My Way
1944,Writing,Wilson
1944,Writing,Going My Way
1944,Irving G. Thalberg Memorial Award,Darryl F. Zanuck
1943,Actor -- Leading Role,Paul Lukas
1943,Actor -- Supporting Role,Charles Coburn
1943,Actress -- Leading Role,Jennifer Jones
1943,Actress -- Supporting Role,Katina Paxinou
1943,Art Direction,The Song of Bernadette
1943,Art Direction,Phantom of the Opera
1943,Cinematography,The Song of Bernadette
1943,Cinematography,Phantom of the Opera
1943,Directing,Casablanca
1943,Documentary (Feature),Desert Victory
1943,Documentary (Short Subject),December 7th
1943,Film Editing,Air Force
1943,Music (Scoring),The Song of Bernadette
1943,Music (Scoring),This Is the Army
1943,Music (Song),"Hello, Frisco, Hello"
1943,Best Picture,Casablanca
1943,Short Film (Animated),Yankee Doodle Mouse
1943,Short Film (Live Action),Amphibious Fighters
1943,Short Film (Live Action),Heavenly Music
1943,Sound,This Land Is Mine
1943,Writing,The Human Comedy
1943,Writing,Princess O'Rourke
1943,Writing,Casablanca
1943,Irving G. Thalberg Memorial Award,Hal B. Wallis
1942,Actor -- Leading Role,James Cagney
1942,Actor -- Supporting Role,Van Heflin
1942,Actress -- Leading Role,Greer Garson
1942,Actress -- Supporting Role,Teresa Wright
1942,Art Direction,This above All
1942,Art Direction,My Gal Sal
1942,Cinematography,Mrs. Miniver
1942,Cinematography,The Black Swan
1942,Directing,Mrs. Miniver
1942,Film Editing,The Pride of the Yankees
1942,Music (Scoring),"Now, Voyager"
1942,Music (Scoring),Yankee Doodle Dandy
1942,Music (Song),Holiday Inn
1942,Best Picture,Mrs. Miniver
1942,Short Film (Animated),Der Fuehrer's Face
1942,Short Film (Live Action),Speaking of Animals and Their Families
1942,Short Film (Live Action),Beyond the Line of Duty
1942,Sound,Yankee Doodle Dandy
1942,Writing,The Invaders
1942,Writing,Woman of the Year
1942,Writing,Mrs. Miniver
1942,Irving G. Thalberg Memorial Award,Sidney Franklin
1941,Actor -- Leading Role,Gary Cooper
1941,Actor -- Supporting Role,Donald Crisp
1941,Actress -- Leading Role,Joan Fontaine
1941,Actress -- Supporting Role,Mary Astor
1941,Art Direction,How Green Was My Valley
1941,Art Direction,Blossoms in the Dust
1941,Cinematography,How Green Was My Valley
1941,Cinematography,Blood and Sand
1941,Directing,How Green Was My Valley
1941,Documentary (Feature),"To Rey Scott for his extraordinary achievement in producing Kukan, the film record of China's struggle, including its photography with a 16mm camera under the most difficult and dangerous conditions."
1941,Documentary (Feature),"To The British Ministry of Information for its vivid and dramatic presentation of the heroism of the RAF in the documentary film, Target for Tonight."
1941,Documentary (Short Subject),Churchill's Island
1941,Film Editing,Sergeant York
1941,Music (Scoring),All That Money Can Buy
1941,Music (Scoring),Dumbo
1941,Music (Song),Lady Be Good
1941,Best Picture,How Green Was My Valley
1941,Short Film (Animated),Lend a Paw
1941,Short Film (Live Action),Of Pups and Puzzles
1941,Short Film (Live Action),Main Street on the March!
1941,Sound,That Hamilton Woman
1941,Writing,Citizen Kane
1941,Writing,Here Comes Mr. Jordan
1941,Writing,Here Comes Mr. Jordan
1941,Irving G. Thalberg Memorial Award,Walt Disney
1940,Actor -- Leading Role,James Stewart
1940,Actor -- Supporting Role,Walter Brennan
1940,Actress -- Leading Role,Ginger Rogers
1940,Actress -- Supporting Role,Jane Darwell
1940,Art Direction,Pride and Prejudice
1940,Art Direction,The Thief of Bagdad
1940,Cinematography,Rebecca
1940,Cinematography,The Thief of Bagdad
1940,Directing,The Grapes of Wrath
1940,Film Editing,North West Mounted Police
1940,Music (Scoring),Pinocchio
1940,Music (Scoring),Tin Pan Alley
1940,Music (Song),Pinocchio
1940,Best Picture,Rebecca
1940,Short Film (Animated),The Milky Way
1940,Short Film (Live Action),Quicker 'N a Wink
1940,Short Film (Live Action),"Teddy, the Rough Rider"
1940,Sound,Strike Up the Band
1940,Writing,The Great McGinty
1940,Writing,"Arise, My Love"
1940,Writing,The Philadelphia Story
1939,Actor -- Leading Role,Robert Donat
1939,Actor -- Supporting Role,Thomas Mitchell
1939,Actress -- Leading Role,Vivien Leigh
1939,Actress -- Supporting Role,Hattie McDaniel
1939,Art Direction,Gone with the Wind
1939,Cinematography,Wuthering Heights
1939,Cinematography,Gone with the Wind
1939,Directing,Gone with the Wind
1939,Film Editing,Gone with the Wind
1939,Music (Scoring),The Wizard of Oz
1939,Music (Scoring),Stagecoach
1939,Music (Song),The Wizard of Oz
1939,Best Picture,Gone with the Wind
1939,Short Film (Animated),The Ugly Duckling
1939,Short Film (Live Action),Busy Little Bears
1939,Short Film (Live Action),Sons of Liberty
1939,Sound,When Tomorrow Comes
1939,Writing,Mr. Smith Goes to Washington
1939,Writing,Gone with the Wind
1939,Irving G. Thalberg Memorial Award,David O. Selznick
1938,Actor -- Leading Role,Spencer Tracy
1938,Actor -- Supporting Role,Walter Brennan
1938,Actress -- Leading Role,Bette Davis
1938,Actress -- Supporting Role,Fay Bainter
1938,Animated Feature Film,"To Walt Disney for Snow White and the Seven Dwarfs, recognized as a significant screen innovation which has charmed millions and pioneered a great new entertainment field for the motion picture cartoon."
1938,Art Direction,The Adventures of Robin Hood
1938,Cinematography,The Great Waltz
1938,Cinematography,"To Oliver Marsh and Allen Davey for the color cinematography of the Metro-Goldwyn-Mayer production, Sweethearts."
1938,Directing,You Can't Take It with You
1938,Film Editing,The Adventures of Robin Hood
1938,Music (Scoring),The Adventures of Robin Hood
1938,Music (Scoring),Alexander's Ragtime Band
1938,Music (Song),The Big Broadcast of 1938
1938,Best Picture,You Can't Take It with You
1938,Short Film (Animated),Ferdinand the Bull
1938,Short Film (Live Action),That Mothers Might Live
1938,Short Film (Live Action),Declaration of Independence
1938,Sound,The Cowboy and the Lady
1938,Writing,Boys Town
1938,Writing,Pygmalion
1938,Irving G. Thalberg Memorial Award,Hal B. Wallis[NOTE: This is the only year that nominations were announced for the Thalberg award.]
1937,Actor -- Leading Role,Spencer Tracy
1937,Actor -- Supporting Role,Joseph Schildkraut
1937,Actress -- Leading Role,Luise Rainer
1937,Actress -- Supporting Role,Alice Brady
1937,Art Direction,Lost Horizon
1937,Cinematography,The Good Earth
1937,Cinematography,To W. Howard Greene for the color photography of A Star Is Born. (This Award was recommended by a committee of leading cinematographers after viewing all the color pictures made during the year.)
1937,Directing,The Awful Truth
1937,Film Editing,Lost Horizon
1937,Music (Scoring),One Hundred Men and a Girl
1937,Music (Song),Waikiki Wedding
1937,Best Picture,The Life of Emile Zola
1937,Short Film (Animated),The Old Mill
1937,Short Film (Live Action),Penny Wisdom
1937,Short Film (Live Action),The Private Life of the Gannets
1937,Short Film (Live Action),Torture Money
1937,Sound,The Hurricane
1937,Writing,A Star Is Born
1937,Writing,The Life of Emile Zola
1937,Irving G. Thalberg Memorial Award,Darryl F. Zanuck
